name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
163.0,2018,400000,60000,4.0,1.0,1.0,1.0,37.24,998.0,58.16,5.0
1819.0,2017,475000,57000,2.0,1.0,1.0,1.0,17.8,1198.0,86.7,5.0
1820.0,2012,110000,120000,1.0,1.0,1.0,2.0,17.8,1405.0,70.0,5.0
844.0,2017,350000,30000,2.0,1.0,1.0,1.0,23.01,999.0,67.0,5.0
712.0,2016,450000,175000,1.0,1.0,1.0,1.0,23.4,1248.0,74.0,5.0
824.0,2010,150000,90000,1.0,1.0,1.0,1.0,17.0,1405.0,70.0,5.0
601.0,2009,80000,110000,1.0,1.0,1.0,2.0,17.2,1396.0,53.5,5.0
145.0,2015,430000,35000,2.0,1.0,1.0,2.0,18.6,1197.0,81.83,5.0
1429.0,2017,1450000,81000,1.0,1.0,1.0,1.0,13.68,2393.0,147.8,7.0
199.0,2017,1445000,60000,1.0,1.0,2.0,1.0,17.6,2179.0,153.86,7.0
1821.0,2016,670000,60000,1.0,1.0,1.0,1.0,26.0,1498.0,98.6,5.0
1822.0,2016,2000000,70000,2.0,1.0,2.0,1.0,13.7,1991.0,183.0,5.0
13.0,2010,175000,83000,2.0,1.0,1.0,2.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
723.0,2015,440000,50000,1.0,1.0,1.0,1.0,25.8,1498.0,98.6,5.0
1823.0,2018,530000,65000,2.0,1.0,1.0,1.0,19.02,1198.0,67.05,7.0
699.0,2013,280000,80000,1.0,1.0,1.0,2.0,22.07,1199.0,73.9,5.0
1824.0,2017,725000,35000,2.0,1.0,2.0,1.0,21.21,1197.0,81.8,5.0
81.0,2007,90000,70000,2.0,1.0,1.0,1.0,18.2,998.0,67.1,5.0
79.0,2015,287000,100000,2.0,1.0,1.0,2.0,19.81,1086.0,68.05,5.0
975.0,2018,1380000,55000,2.0,1.0,2.0,1.0,14.8,1591.0,121.3,5.0
50.0,2013,750000,80000,1.0,1.0,1.0,2.0,12.99,2494.0,100.6,7.0
661.0,2016,650000,40000,2.0,1.0,1.0,1.0,17.43,1396.0,105.5,5.0
391.0,2013,240000,108916,2.0,1.0,1.0,2.0,20.51,998.0,67.04,5.0
377.0,2014,229999,80000,2.0,1.0,1.0,1.0,21.1,814.0,55.2,5.0
1630.0,2016,1000000,50000,1.0,1.0,1.0,2.0,26.0,1498.0,98.6,5.0
421.0,2012,200000,90000,2.0,1.0,1.0,2.0,17.92,1086.0,62.1,5.0
17.0,2004,90000,70000,2.0,1.0,1.0,4.0,19.7,796.0,46.3,5.0
16.0,2012,330000,90000,1.0,1.0,1.0,1.0,23.0,1396.0,90.0,5.0
1803.0,2009,200000,70000,1.0,1.0,1.0,1.0,21.1,1248.0,73.9,5.0
1825.0,2018,420000,31000,1.0,1.0,1.0,1.0,25.32,1198.0,77.0,6.0
12.0,2009,260000,120000,1.0,1.0,1.0,2.0,19.3,1248.0,73.9,5.0
502.0,2016,590000,40000,2.0,1.0,1.0,1.0,18.6,1197.0,81.83,5.0
103.0,2015,545000,180000,1.0,1.0,1.0,1.0,25.2,1248.0,74.0,5.0
391.0,2011,210000,90000,2.0,1.0,1.0,2.0,18.9,998.0,67.1,5.0
475.0,2008,185000,110000,2.0,1.0,1.0,2.0,17.7,1497.0,78.0,5.0
249.0,2006,125000,59000,2.0,1.0,1.0,2.0,18.9,998.0,67.1,5.0
374.0,2014,280000,60000,2.0,1.0,1.0,2.0,21.1,814.0,55.2,5.0
1826.0,2005,99000,89500,2.0,1.0,1.0,1.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
87.0,2005,98000,70000,2.0,1.0,1.0,2.0,18.9,998.0,67.1,5.0
318.0,2009,100000,190000,1.0,1.0,1.0,1.0,17.0,1405.0,71.0,5.0
487.0,2013,250000,180000,1.0,1.0,1.0,1.0,20.8,1461.0,64.1,5.0
515.0,2010,750000,150000,1.0,1.0,1.0,2.0,11.5,2982.0,171.0,7.0
565.0,2007,160000,130000,1.0,1.0,1.0,2.0,16.52,1991.0,123.7,5.0
369.0,2013,509999,120000,1.0,1.0,2.0,2.0,22.32,1582.0,126.3,5.0
1827.0,2009,95000,80000,1.0,1.0,1.0,2.0,17.88,1396.0,52.8,5.0
277.0,2014,525000,80000,1.0,1.0,1.0,2.0,22.32,1582.0,126.32,5.0
1026.0,2017,278000,20000,2.0,1.0,1.0,1.0,22.5,999.0,67.0,5.0
469.0,1997,50000,60000,2.0,1.0,1.0,2.0,16.1,796.0,37.0,4.0
454.0,2011,254999,120000,1.0,1.0,1.0,3.0,22.07,1199.0,73.9,5.0
1.0,2016,600000,147000,1.0,1.0,1.0,2.0,26.59,1248.0,74.0,5.0
409.0,2018,950000,51000,1.0,1.0,1.0,1.0,25.1,1248.0,88.5,5.0
475.0,2007,229999,60000,2.0,1.0,1.0,3.0,17.7,1497.0,78.0,5.0
698.0,2009,600000,220000,1.0,1.0,1.0,1.0,12.8,2494.0,102.0,8.0
1828.0,2017,330000,20000,2.0,1.0,1.0,1.0,24.7,796.0,47.3,5.0
41.0,2017,350000,40000,2.0,1.0,1.0,1.0,23.95,998.0,67.05,5.0
78.0,2016,560000,35000,2.0,1.0,1.0,1.0,16.2,1199.0,74.0,5.0
169.0,2017,440000,30000,2.0,1.0,1.0,1.0,20.51,998.0,67.04,5.0
247.0,2011,220000,90000,2.0,1.0,1.0,2.0,19.0,998.0,66.1,5.0
470.0,2015,800000,140000,1.0,1.0,1.0,1.0,15.1,2179.0,140.0,7.0
1829.0,2007,59259,104000,1.0,1.0,1.0,2.0,17.2,1396.0,53.5,5.0
240.0,2018,740000,9000,2.0,1.0,2.0,1.0,21.4,1197.0,83.1,5.0
1258.0,2019,570000,19000,2.0,1.0,2.0,2.0,20.89,1197.0,81.8,5.0
60.0,2017,430000,20000,2.0,1.0,2.0,1.0,20.51,998.0,67.0,5.0
101.0,2016,800000,70000,1.0,1.0,1.0,1.0,24.3,1248.0,88.5,5.0
228.0,2015,450000,53000,1.0,1.0,1.0,1.0,24.0,1120.0,70.0,5.0
1.0,2013,420000,105000,1.0,1.0,1.0,2.0,23.4,1248.0,74.0,5.0
1154.0,2015,750000,16000,1.0,1.0,1.0,1.0,18.06,2523.0,63.0,7.0
1830.0,2019,780000,7200,2.0,1.0,1.0,1.0,21.1,998.0,100.5,5.0
699.0,2011,320000,77000,1.0,1.0,1.0,2.0,22.07,1199.0,73.9,5.0
1831.0,2017,690000,40000,1.0,1.0,1.0,1.0,25.32,1198.0,77.0,6.0
204.0,2012,375000,70000,1.0,1.0,1.0,2.0,19.3,1248.0,73.9,5.0
1832.0,2017,620000,50000,2.0,1.0,1.0,1.0,18.12,1196.0,86.8,5.0
1779.0,2015,300000,85000,3.0,1.0,1.0,1.0,18.83,1086.0,62.1,5.0
344.0,2016,370000,58000,2.0,1.0,1.0,2.0,15.37,1196.0,73.0,7.0
1799.0,2013,770000,85000,1.0,1.0,1.0,1.0,16.55,2498.0,105.0,7.0
301.0,2014,500000,65000,2.0,1.0,1.0,1.0,19.1,1197.0,81.86,5.0
1833.0,2017,450000,120000,1.0,1.0,1.0,1.0,25.32,1198.0,77.0,6.0
421.0,2013,195000,50000,2.0,1.0,1.0,2.0,17.92,1086.0,62.1,5.0
1348.0,2018,472000,30000,2.0,1.0,2.0,1.0,20.51,998.0,67.0,5.0
41.0,2014,250000,58000,2.0,1.0,1.0,2.0,23.95,998.0,67.05,5.0
1049.0,2011,165000,70000,1.0,1.0,1.0,2.0,25.44,936.0,57.6,5.0
1713.0,2018,525000,110000,1.0,1.0,1.0,2.0,20.65,1248.0,88.7,5.0
249.0,2003,145000,65000,2.0,1.0,1.0,3.0,18.9,998.0,67.1,5.0
355.0,2014,310000,90000,1.0,1.0,1.0,2.0,19.68,1399.0,67.0,5.0
1509.0,2008,250000,200000,1.0,1.0,1.0,1.0,13.6,2523.0,63.0,7.0
355.0,2014,330000,100000,1.0,1.0,1.0,2.0,19.68,1399.0,67.0,5.0
250.0,2012,250000,80000,1.0,1.0,1.0,2.0,20.0,1399.0,68.0,5.0
1834.0,2017,650000,60000,1.0,1.0,2.0,1.0,17.45,1493.0,100.0,7.0
41.0,2016,305000,40000,2.0,1.0,1.0,1.0,23.95,998.0,67.05,5.0
918.0,2015,600000,50000,1.0,1.0,1.0,1.0,26.21,1248.0,88.5,5.0
180.0,2015,280000,110000,2.0,1.0,1.0,1.0,20.51,998.0,67.04,5.0
641.0,2011,153000,50000,1.0,1.0,1.0,2.0,23.57,1396.0,70.0,5.0
884.0,2018,700000,30000,1.0,1.0,1.0,1.0,18.49,1493.0,100.0,7.0
235.0,2017,325000,40000,2.0,1.0,1.0,1.0,25.17,799.0,53.3,5.0
41.0,2016,305000,40000,2.0,1.0,1.0,1.0,23.95,998.0,67.05,5.0
469.0,2006,155000,70000,2.0,1.0,1.0,2.0,16.1,796.0,37.0,4.0
545.0,2012,235000,80000,2.0,1.0,1.0,3.0,20.92,998.0,67.1,5.0
66.0,2005,60000,100000,1.0,1.0,1.0,4.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
144.0,2016,500000,15000,2.0,1.0,1.0,1.0,20.4,1197.0,81.8,5.0
351.0,2009,155000,63000,2.0,1.0,1.0,3.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
588.0,2016,675000,88000,1.0,2.0,2.0,1.0,21.66,1498.0,103.52,5.0
559.0,2014,950000,80000,1.0,2.0,1.0,1.0,12.99,2494.0,100.6,7.0
1158.0,2018,1051000,59865,1.0,2.0,1.0,1.0,15.1,2179.0,152.87,7.0
1835.0,2016,591000,60000,1.0,2.0,1.0,1.0,21.49,1498.0,108.5,5.0
56.0,2015,585000,72000,1.0,2.0,1.0,1.0,22.54,1396.0,88.73,5.0
1370.0,2017,1025000,68140,2.0,2.0,2.0,1.0,18.0,1497.0,117.6,5.0
472.0,2014,450000,53190,1.0,2.0,1.0,1.0,28.4,1248.0,74.0,5.0
1285.0,2014,484999,70100,1.0,2.0,1.0,1.0,22.54,1396.0,88.73,5.0
1836.0,2018,650000,47725,1.0,2.0,1.0,1.0,27.3,1498.0,98.6,5.0
1.0,2014,434999,70195,1.0,2.0,1.0,2.0,28.4,1248.0,74.02,5.0
302.0,2011,195000,77395,1.0,2.0,1.0,2.0,20.0,1399.0,68.0,5.0
1817.0,2019,1000000,17000,1.0,2.0,1.0,1.0,17.3,1497.0,121.0,8.0
1837.0,2013,650000,64000,1.0,2.0,2.0,1.0,14.62,1498.0,113.42,5.0
376.0,2014,190000,74321,1.0,2.0,1.0,1.0,25.44,936.0,56.3,5.0
21.0,2013,409999,80235,1.0,2.0,1.0,2.0,28.4,1248.0,74.02,5.0
251.0,2016,1050000,77150,1.0,2.0,2.0,1.0,17.01,1582.0,126.2,5.0
1838.0,2015,651000,69000,1.0,2.0,2.0,1.0,22.15,1498.0,108.6,5.0
1839.0,2010,355000,116000,1.0,1.0,1.0,1.0,18.7,1896.0,66.0,5.0
1344.0,2015,600000,80000,1.0,1.0,1.0,1.0,23.9,1582.0,126.32,5.0
472.0,2018,685000,26000,1.0,1.0,1.0,1.0,28.4,1248.0,74.0,5.0
1791.0,2018,509999,100000,1.0,1.0,1.0,1.0,28.4,1248.0,74.0,5.0
1840.0,2012,150000,82300,4.0,1.0,1.0,2.0,37.562,796.0,38.4,5.0
1198.0,2017,650000,82050,1.0,1.0,1.0,1.0,19.3,1248.0,73.9,5.0
1388.0,2012,400000,74500,1.0,1.0,1.0,1.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
925.0,2012,675000,120000,1.0,1.0,1.0,2.0,15.1,2179.0,140.0,7.0
1564.0,2018,319000,30000,2.0,1.0,2.0,1.0,24.04,999.0,67.0,5.0
1841.0,2019,640000,6000,2.0,1.0,1.0,1.0,19.5,1199.0,88.76,5.0
226.0,2017,650000,30000,2.0,1.0,1.0,1.0,18.6,1197.0,81.83,5.0
109.0,2015,650000,70000,1.0,1.0,1.0,1.0,20.77,1248.0,88.76,7.0
1840.0,2010,155000,70000,4.0,1.0,1.0,2.0,37.562,796.0,38.4,5.0
109.0,2015,650000,70000,1.0,1.0,1.0,1.0,20.77,1248.0,88.76,7.0
248.0,2008,175000,120000,1.0,1.0,1.0,1.0,17.8,1248.0,75.0,5.0
397.0,2014,430000,80000,1.0,1.0,1.0,2.0,24.0,1120.0,70.0,5.0
601.0,2008,65000,110000,1.0,1.0,1.0,2.0,17.2,1396.0,53.5,5.0
1255.0,2009,150000,70000,2.0,1.0,1.0,3.0,13.2,1495.0,94.0,5.0
816.0,2019,620000,13000,2.0,1.0,1.0,1.0,17.19,1197.0,81.86,5.0
146.0,2011,275000,165000,1.0,1.0,1.0,1.0,21.1,1248.0,73.9,5.0
1213.0,2013,454000,120000,1.0,1.0,1.0,2.0,13.58,2499.0,72.4,10.0
744.0,2017,600000,30000,1.0,1.0,1.0,2.0,18.49,1493.0,100.0,7.0
670.0,2011,400000,100000,1.0,1.0,1.0,2.0,20.54,1598.0,103.6,5.0
1131.0,2007,180000,187000,1.0,1.0,1.0,2.0,19.2,1461.0,65.0,5.0
40.0,2016,750000,70000,1.0,1.0,1.0,1.0,24.3,1248.0,88.5,5.0
144.0,2016,500000,40000,2.0,1.0,1.0,1.0,20.4,1197.0,81.8,5.0
893.0,2017,2825000,22000,1.0,2.0,2.0,1.0,15.73,1968.0,174.33,5.0
894.0,2020,2125000,5500,1.0,2.0,1.0,1.0,26.8,1597.0,118.0,5.0
705.0,2018,3350000,18000,1.0,2.0,2.0,1.0,19.62,1998.0,190.0,5.0
992.0,2019,840000,1500,2.0,1.0,2.0,1.0,18.2,1199.0,88.7,5.0
1106.0,2015,1000000,46000,1.0,1.0,1.0,1.0,24.5,1498.0,98.6,7.0
267.0,2017,740000,24400,1.0,1.0,1.0,1.0,27.39,1248.0,74.0,5.0
1842.0,2018,1290000,29899,1.0,2.0,2.0,1.0,22.15,1498.0,108.6,5.0
585.0,2018,1800000,20000,1.0,2.0,2.0,1.0,11.36,2755.0,171.5,8.0
1843.0,2017,695000,34000,1.0,2.0,1.0,1.0,21.04,1461.0,83.8,8.0
1562.0,2018,730000,31000,2.0,2.0,2.0,1.0,17.4,1197.0,81.86,5.0
1844.0,2016,1295000,46000,1.0,2.0,2.0,2.0,11.45,2776.0,197.2,7.0
1845.0,2016,1160000,121000,1.0,2.0,2.0,1.0,12.08,2999.0,161.0,7.0
1846.0,2017,3300000,60000,1.0,2.0,2.0,1.0,0.0,1950.0,194.0,5.0
895.0,2018,540000,7000,2.0,2.0,1.0,1.0,20.3,1086.0,68.0,5.0
1755.0,2016,434999,10000,2.0,2.0,2.0,1.0,23.1,998.0,67.04,5.0
219.0,2018,4600000,6000,1.0,2.0,2.0,1.0,17.9,2143.0,170.0,5.0
896.0,2018,910000,20000,1.0,2.0,1.0,1.0,17.0,2596.0,80.8,5.0
105.0,2015,850000,59235,1.0,2.0,1.0,1.0,19.67,1582.0,126.2,5.0
118.0,2019,5800000,21000,1.0,2.0,2.0,1.0,16.78,1995.0,190.0,5.0
723.0,2014,520000,48000,1.0,1.0,1.0,1.0,25.8,1498.0,98.6,5.0
1662.0,2018,650000,114000,1.0,1.0,1.0,1.0,14.95,2489.0,93.7,7.0
202.0,2011,430000,120000,1.0,1.0,1.0,2.0,19.3,1248.0,73.9,5.0
1257.0,2013,360000,144000,1.0,1.0,1.0,1.0,21.9,1396.0,88.8,5.0
1257.0,2013,350000,144000,1.0,1.0,1.0,1.0,21.9,1396.0,88.8,5.0
101.0,2016,791000,190000,1.0,1.0,1.0,1.0,24.3,1248.0,88.5,5.0
50.0,2015,950000,190000,1.0,1.0,1.0,2.0,12.99,2494.0,100.6,7.0
472.0,2019,690000,20000,1.0,1.0,1.0,1.0,28.4,1248.0,74.0,5.0
1198.0,2012,371000,100000,1.0,1.0,1.0,1.0,19.3,1248.0,73.9,5.0
444.0,2008,45000,60000,1.0,1.0,1.0,2.0,16.8,1405.0,68.0,5.0
1847.0,2006,55000,201000,1.0,1.0,1.0,1.0,17.8,1399.0,68.0,5.0
67.0,2011,240000,110000,1.0,1.0,1.0,1.0,20.54,1598.0,103.6,5.0
103.0,2014,495000,77215,1.0,1.0,1.0,2.0,25.2,1248.0,74.0,5.0
1406.0,2005,170000,50000,2.0,1.0,1.0,1.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
688.0,2015,671000,48228,2.0,2.0,1.0,1.0,18.7,1199.0,88.7,5.0
103.0,2010,352000,72179,1.0,2.0,1.0,1.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
1848.0,2016,802999,50856,1.0,2.0,1.0,1.0,26.0,1498.0,98.6,5.0
1791.0,2015,495000,59292,1.0,2.0,1.0,1.0,28.4,1248.0,74.0,5.0
1755.0,2018,545000,10000,2.0,2.0,2.0,1.0,23.1,998.0,67.04,5.0
240.0,2018,775000,21147,2.0,2.0,2.0,1.0,21.4,1197.0,83.1,5.0
1661.0,2017,925000,69000,1.0,2.0,1.0,1.0,25.6,1498.0,97.9,5.0
1331.0,2019,1450000,10000,1.0,1.0,1.0,1.0,17.3,1497.0,121.0,7.0
1849.0,2018,790000,16000,1.0,2.0,2.0,1.0,28.4,1248.0,74.0,5.0
859.0,2017,620000,37000,2.0,2.0,1.0,1.0,21.01,1197.0,81.8,5.0
667.0,2016,375000,61173,1.0,2.0,1.0,1.0,27.62,793.0,47.0,5.0
75.0,2016,595000,77321,1.0,2.0,1.0,1.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
1179.0,2016,2450000,30000,1.0,2.0,2.0,1.0,18.25,1968.0,187.74,5.0
189.0,2014,850000,75000,1.0,2.0,1.0,1.0,15.1,2179.0,140.0,7.0
752.0,2018,775000,17000,2.0,2.0,1.0,1.0,21.01,1197.0,81.8,5.0
424.0,2008,260000,100000,1.0,1.0,1.0,2.0,17.8,1248.0,75.0,5.0
363.0,2017,300000,10000,2.0,1.0,1.0,1.0,21.1,814.0,55.2,5.0
286.0,2016,1300000,91567,1.0,1.0,2.0,3.0,16.0,2179.0,140.0,7.0
100.0,2017,380000,50000,2.0,1.0,1.0,1.0,23.1,998.0,67.04,5.0
967.0,2017,480000,60000,2.0,1.0,1.0,1.0,18.9,1197.0,81.86,5.0
24.0,2016,240000,35000,2.0,1.0,1.0,2.0,22.74,796.0,47.3,5.0
661.0,2014,500000,33400,2.0,1.0,1.0,1.0,17.43,1396.0,105.5,5.0
196.0,2015,420000,36000,2.0,1.0,1.0,1.0,20.4,1197.0,83.11,5.0
390.0,2011,130000,180000,1.0,1.0,1.0,2.0,20.0,1399.0,68.0,5.0
545.0,2012,110000,80000,2.0,1.0,1.0,1.0,20.92,998.0,67.1,5.0
85.0,2007,120000,120000,2.0,1.0,1.0,2.0,19.7,796.0,46.3,5.0
794.0,2017,700000,80000,1.0,1.0,2.0,1.0,28.4,1248.0,74.02,5.0
83.0,2018,550000,120000,1.0,1.0,1.0,1.0,28.4,1248.0,74.02,5.0
385.0,2014,190000,110000,1.0,1.0,1.0,2.0,19.09,1405.0,69.01,5.0
1850.0,2018,665000,70000,1.0,1.0,1.0,1.0,23.59,1364.0,67.04,5.0
1662.0,2014,445000,120000,1.0,1.0,1.0,2.0,14.95,2489.0,93.7,7.0
98.0,2012,340000,92686,1.0,2.0,1.0,2.0,21.9,1396.0,88.76,5.0
217.0,2012,270000,80000,1.0,1.0,1.0,1.0,21.02,1248.0,88.76,5.0
1851.0,2015,1044999,70000,1.0,1.0,2.0,1.0,16.0,2179.0,140.0,7.0
862.0,2009,279000,117000,1.0,1.0,1.0,1.0,17.8,1248.0,75.0,5.0
1369.0,2018,620000,15000,2.0,1.0,1.0,1.0,20.4,1194.0,94.93,5.0
1852.0,2007,250000,100000,1.0,1.0,1.0,2.0,16.6,1896.0,122.4,5.0
1853.0,2012,475000,83000,2.0,1.0,2.0,1.0,15.74,1591.0,121.3,5.0
582.0,2016,750000,67600,1.0,1.0,2.0,1.0,14.81,1998.0,163.7,5.0
958.0,2013,445000,100000,1.0,1.0,1.0,1.0,25.8,1498.0,98.6,5.0
1170.0,2010,400000,100000,1.0,1.0,1.0,1.0,15.0,1896.0,105.0,5.0
457.0,2010,350000,90000,1.0,1.0,1.0,2.0,23.0,1396.0,90.0,5.0
439.0,2012,295000,140000,1.0,1.0,1.0,1.0,20.5,1598.0,103.5,5.0
165.0,2018,600000,25000,2.0,1.0,1.0,1.0,21.21,1197.0,81.8,5.0
1421.0,2018,1650000,20000,1.0,1.0,1.0,1.0,13.68,2393.0,147.8,8.0
469.0,2012,100000,30000,2.0,1.0,1.0,1.0,16.1,796.0,37.0,4.0
226.0,2018,710000,42000,2.0,1.0,1.0,1.0,18.6,1197.0,81.83,5.0
1854.0,2018,350000,10000,2.0,1.0,1.0,2.0,20.3,998.0,68.05,5.0
545.0,2012,220000,13000,2.0,1.0,1.0,1.0,20.92,998.0,67.1,5.0
534.0,2019,700000,6500,2.0,1.0,1.0,1.0,20.0,999.0,72.0,7.0
374.0,2013,198000,49500,2.0,1.0,1.0,2.0,21.1,814.0,55.2,5.0
1130.0,2011,350000,50000,1.0,1.0,1.0,1.0,23.0,1396.0,90.0,5.0
641.0,2011,210000,175000,1.0,1.0,1.0,2.0,23.57,1396.0,70.0,5.0
1003.0,2011,210000,175000,1.0,1.0,1.0,2.0,23.03,1396.0,69.0,5.0
1855.0,2003,70000,120000,2.0,1.0,1.0,3.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
1644.0,2014,375000,110000,1.0,1.0,1.0,3.0,23.2,1248.0,73.94,5.0
332.0,2012,380000,112048,2.0,1.0,1.0,2.0,17.5,1298.0,85.8,5.0
156.0,2010,360000,98000,2.0,1.0,1.0,3.0,17.0,1497.0,118.0,5.0
470.0,2015,944999,41000,1.0,1.0,1.0,1.0,15.1,2179.0,140.0,7.0
1213.0,2016,620000,120000,1.0,1.0,1.0,1.0,13.58,2499.0,72.4,10.0
1185.0,2018,780000,116000,1.0,1.0,1.0,1.0,23.59,1364.0,67.05,5.0
808.0,2020,445000,1000,2.0,1.0,1.0,1.0,21.21,1197.0,81.8,5.0
761.0,2018,575000,15000,2.0,1.0,2.0,1.0,17.36,1197.0,81.86,5.0
706.0,2018,975000,5000,1.0,1.0,1.0,1.0,25.1,1248.0,88.5,5.0
1856.0,2019,450000,3500,2.0,1.0,1.0,1.0,23.84,1199.0,83.83,5.0
13.0,2009,198000,91000,2.0,1.0,1.0,2.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
821.0,2017,495000,56000,1.0,1.0,1.0,1.0,25.83,1498.0,99.0,5.0
50.0,2013,830000,215000,1.0,1.0,1.0,1.0,12.99,2494.0,100.0,7.0
470.0,2012,800000,40000,1.0,1.0,1.0,1.0,15.1,2179.0,140.0,7.0
75.0,2010,300000,70000,1.0,1.0,1.0,3.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
146.0,2013,300000,120000,1.0,1.0,1.0,2.0,23.2,1248.0,73.94,5.0
330.0,2017,480000,30400,2.0,2.0,1.0,1.0,18.5,1198.0,86.8,5.0
1857.0,2017,950000,24000,1.0,2.0,1.0,1.0,21.9,1498.0,98.6,7.0
1858.0,2017,840000,30646,2.0,2.0,1.0,1.0,15.4,1497.0,117.3,7.0
324.0,2017,800000,15000,1.0,1.0,1.0,1.0,23.9,1582.0,126.2,5.0
1120.0,2017,750000,50000,1.0,1.0,1.0,1.0,22.27,1498.0,108.6,5.0
377.0,2017,254999,34000,2.0,1.0,1.0,1.0,21.1,814.0,55.2,5.0
1859.0,2016,1859000,40000,1.0,1.0,2.0,2.0,19.7,2143.0,134.1,5.0
748.0,2018,750000,15000,2.0,1.0,1.0,1.0,17.0,1198.0,108.5,5.0
887.0,2017,655000,50000,1.0,1.0,2.0,1.0,22.0,1498.0,108.495,5.0
390.0,2011,210000,84000,1.0,1.0,1.0,2.0,20.0,1399.0,68.0,5.0
1409.0,2019,466000,25000,2.0,1.0,2.0,4.0,20.3,1086.0,68.0,5.0
1577.0,2018,624000,14681,1.0,2.0,1.0,1.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
897.0,2015,580000,52000,1.0,1.0,1.0,1.0,25.83,1498.0,99.0,5.0
1057.0,2019,430000,18500,2.0,1.0,1.0,1.0,20.3,1086.0,68.0,5.0
591.0,2012,155000,50000,1.0,1.0,1.0,1.0,23.03,1396.0,69.0,5.0
312.0,2017,240000,35000,2.0,1.0,1.0,1.0,22.5,999.0,67.0,5.0
1784.0,2016,540000,15500,2.0,1.0,1.0,1.0,16.78,1496.0,88.73,5.0
509.0,2013,250000,120000,1.0,1.0,1.0,1.0,19.09,1396.0,69.0,5.0
450.0,2012,260000,60000,1.0,1.0,1.0,1.0,25.0,1396.0,69.0,5.0
1860.0,2014,550000,43011,2.0,2.0,1.0,1.0,18.88,999.0,123.37,5.0
576.0,2017,550000,15000,1.0,1.0,1.0,1.0,25.83,1498.0,99.0,5.0
357.0,2011,370000,110000,1.0,1.0,1.0,2.0,13.6,2523.0,63.0,7.0
293.0,2005,125000,70000,2.0,1.0,1.0,4.0,19.7,796.0,46.3,5.0
318.0,2010,200000,110000,1.0,1.0,1.0,1.0,17.0,1405.0,71.0,5.0
1428.0,2017,675000,127991,1.0,2.0,1.0,1.0,25.5,1498.0,98.6,5.0
1557.0,1999,150000,198000,1.0,1.0,1.0,2.0,14.8,1998.0,68.0,5.0
1559.0,2002,95000,90000,2.0,1.0,1.0,3.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
1560.0,2018,889000,20000,1.0,1.0,1.0,1.0,28.09,1248.0,88.5,5.0
1534.0,2016,400000,60000,2.0,1.0,1.0,1.0,17.0,1198.0,73.75,5.0
574.0,2018,390000,13120,2.0,1.0,1.0,1.0,25.17,799.0,53.3,5.0
1561.0,2017,1550000,87500,1.0,1.0,1.0,1.0,17.1,1956.0,170.0,5.0
277.0,2014,600000,125000,1.0,1.0,1.0,1.0,22.32,1582.0,126.32,5.0
1562.0,2018,800000,25000,2.0,1.0,2.0,1.0,17.4,1197.0,81.86,5.0
367.0,2013,600000,120000,1.0,1.0,1.0,3.0,20.77,1248.0,88.8,7.0
833.0,2015,795000,35000,2.0,1.0,1.0,1.0,17.01,1591.0,121.3,5.0
542.0,2016,735000,25000,1.0,1.0,1.0,1.0,22.54,1396.0,88.73,5.0
1563.0,2005,250000,120000,1.0,1.0,1.0,3.0,16.4,1896.0,90.0,5.0
1564.0,2018,400000,25000,2.0,1.0,2.0,1.0,24.04,999.0,67.0,5.0
867.0,2005,130000,79000,1.0,1.0,1.0,2.0,13.1,1493.0,82.0,5.0
1565.0,2015,600000,125000,1.0,1.0,1.0,1.0,21.04,1461.0,83.8,8.0
747.0,2014,395000,140000,1.0,1.0,1.0,1.0,14.0,2489.0,95.0,8.0
807.0,2016,720000,80000,1.0,1.0,1.0,1.0,21.19,1396.0,88.73,5.0
600.0,2018,700000,25000,2.0,1.0,1.0,1.0,18.16,1196.0,86.8,5.0
1106.0,2015,1000000,46000,1.0,1.0,1.0,1.0,24.5,1498.0,98.6,7.0
682.0,2020,500000,1000,2.0,1.0,1.0,1.0,20.3,1086.0,68.07,5.0
907.0,2007,125000,60000,2.0,1.0,1.0,2.0,16.1,796.0,37.0,4.0
1861.0,2015,690000,80000,1.0,1.0,1.0,1.0,21.04,1461.0,83.8,8.0
1327.0,2017,1550000,120000,1.0,1.0,1.0,1.0,17.1,1956.0,170.0,5.0
1862.0,2013,170000,110000,2.0,1.0,1.0,2.0,15.3,1193.0,65.3,5.0
